timestamp,operation,sample_id,latency_ms,rbac_overhead_ms,peer_count,concurrent_clients,run_id,replicate,sequence_order
2025-10-09T01:56:00Z,WriteSensor,PS-0001939,1192.2,291.5,8,50,PSR-15,4,15
2025-10-09T01:58:00Z,WriteSensor,PS-0001940,1119.2,321.6,8,50,PSR-15,4,15
2025-10-09T02:00:00Z,WriteSensor,PS-0001941,1100.4,332.7,8,50,PSR-15,4,15
2025-10-09T02:02:00Z,WriteSensor,PS-0001942,1045.2,276.7,8,50,PSR-15,4,15
2025-10-09T02:04:00Z,WriteSensor,PS-0001943,1154.2,345.9,8,50,PSR-15,4,15
2025-10-09T02:06:00Z,WriteSensor,PS-0001944,1182.5,334.3,8,50,PSR-15,4,15
2025-10-09T02:08:00Z,WriteSensor,PS-0001945,1030.6,360.2,8,50,PSR-15,4,15
2025-10-09T02:10:00Z,WriteSensor,PS-0001946,1175.6,344.3,8,50,PSR-15,4,15
2025-10-09T02:12:00Z,WriteSensor,PS-0001947,1051.6,342.1,8,50,PSR-15,4,15
2025-10-09T02:14:00Z,WriteSensor,PS-0001948,1147.3,314.4,8,50,PSR-15,4,15
2025-10-09T02:16:00Z,WriteSensor,PS-0001949,1047.3,320.9,8,50,PSR-15,4,15
2025-10-09T02:18:00Z,WriteSensor,PS-0001950,1198.2,273.7,8,50,PSR-15,4,15
2025-10-09T03:00:00Z,WriteSensor,PS-0001951,1065.5,354.7,16,50,PSR-16,4,16
2025-10-09T03:02:00Z,WriteSensor,PS-0001952,1125.9,328.7,16,50,PSR-16,4,16
2025-10-09T03:04:00Z,WriteSensor,PS-0001953,1107.6,350.4,16,50,PSR-16,4,16
2025-10-09T03:06:00Z,WriteSensor,PS-0001954,955.1,277.7,16,50,PSR-16,4,16
2025-10-09T03:08:00Z,WriteSensor,PS-0001955,1066.6,319.3,16,50,PSR-16,4,16
2025-10-09T03:10:00Z,WriteSensor,PS-0001956,1011.1,318.9,16,50,PSR-16,4,16
2025-10-09T03:12:00Z,WriteSensor,PS-0001957,1147.3,310.9,16,50,PSR-16,4,16
2025-10-09T03:14:00Z,WriteSensor,PS-0001958,1099.2,269.6,16,50,PSR-16,4,16
2025-10-09T03:16:00Z,WriteSensor,PS-0001959,1066.1,282.9,16,50,PSR-16,4,16
2025-10-09T03:18:00Z,WriteSensor,PS-0001960,1130.9,323.8,16,50,PSR-16,4,16
2025-10-09T03:20:00Z,WriteSensor,PS-0001961,1130.5,289.3,16,50,PSR-16,4,16
2025-10-09T03:22:00Z,WriteSensor,PS-0001962,1153.3,302.0,16,50,PSR-16,4,16
2025-10-09T03:24:00Z,WriteSensor,PS-0001963,1037.9,282.6,16,50,PSR-16,4,16
2025-10-09T03:26:00Z,WriteSensor,PS-0001964,1001.0,350.4,16,50,PSR-16,4,16
2025-10-09T03:28:00Z,WriteSensor,PS-0001965,1098.9,311.2,16,50,PSR-16,4,16
2025-10-09T03:30:00Z,WriteSensor,PS-0001966,1104.5,322.7,16,50,PSR-16,4,16
2025-10-09T03:32:00Z,WriteSensor,PS-0001967,1193.8,293.7,16,50,PSR-16,4,16
2025-10-09T03:34:00Z,WriteSensor,PS-0001968,1145.9,336.5,16,50,PSR-16,4,16
2025-10-09T03:36:00Z,WriteSensor,PS-0001969,1106.7,297.4,16,50,PSR-16,4,16
2025-10-09T03:38:00Z,WriteSensor,PS-0001970,1158.3,323.5,16,50,PSR-16,4,16
2025-10-09T03:40:00Z,WriteSensor,PS-0001971,1104.2,327.3,16,50,PSR-16,4,16
2025-10-09T03:42:00Z,WriteSensor,PS-0001972,1086.8,331.4,16,50,PSR-16,4,16
2025-10-09T03:44:00Z,WriteSensor,PS-0001973,1181.6,289.3,16,50,PSR-16,4,16
2025-10-09T03:46:00Z,WriteSensor,PS-0001974,972.3,326.6,16,50,PSR-16,4,16
2025-10-09T03:48:00Z,WriteSensor,PS-0001975,1117.9,322.0,16,50,PSR-16,4,16
2025-10-09T03:50:00Z,WriteSensor,PS-0001976,1034.4,328.0,16,50,PSR-16,4,16
2025-10-09T03:52:00Z,WriteSensor,PS-0001977,1026.5,303.7,16,50,PSR-16,4,16
2025-10-09T03:54:00Z,WriteSensor,PS-0001978,1067.0,314.1,16,50,PSR-16,4,16
2025-10-09T03:56:00Z,WriteSensor,PS-0001979,1098.3,326.5,16,50,PSR-16,4,16
2025-10-09T03:58:00Z,WriteSensor,PS-0001980,1015.1,320.8,16,50,PSR-16,4,16
2025-10-09T04:00:00Z,WriteSensor,PS-0001981,1123.9,328.4,16,50,PSR-16,4,16
2025-10-09T04:02:00Z,WriteSensor,PS-0001982,1165.0,324.6,16,50,PSR-16,4,16
2025-10-09T04:04:00Z,WriteSensor,PS-0001983,1031.5,324.9,16,50,PSR-16,4,16
2025-10-09T04:06:00Z,WriteSensor,PS-0001984,1045.8,315.9,16,50,PSR-16,4,16
2025-10-09T04:08:00Z,WriteSensor,PS-0001985,1033.0,348.4,16,50,PSR-16,4,16
2025-10-09T04:10:00Z,WriteSensor,PS-0001986,1071.5,327.4,16,50,PSR-16,4,16
2025-10-09T04:12:00Z,WriteSensor,PS-0001987,1089.1,280.4,16,50,PSR-16,4,16
2025-10-09T04:14:00Z,WriteSensor,PS-0001988,1100.2,329.5,16,50,PSR-16,4,16
2025-10-09T04:16:00Z,WriteSensor,PS-0001989,1124.7,343.2,16,50,PSR-16,4,16
2025-10-09T04:18:00Z,WriteSensor,PS-0001990,1066.1,323.5,16,50,PSR-16,4,16
2025-10-09T04:20:00Z,WriteSensor,PS-0001991,979.3,302.6,16,50,PSR-16,4,16
2025-10-09T04:22:00Z,WriteSensor,PS-0001992,1034.2,334.5,16,50,PSR-16,4,16
2025-10-09T04:24:00Z,WriteSensor,PS-0001993,1081.3,299.7,16,50,PSR-16,4,16
2025-10-09T04:26:00Z,WriteSensor,PS-0001994,1138.8,314.3,16,50,PSR-16,4,16
2025-10-09T04:28:00Z,WriteSensor,PS-0001995,1006.8,286.5,16,50,PSR-16,4,16
2025-10-09T04:30:00Z,WriteSensor,PS-0001996,1069.3,305.9,16,50,PSR-16,4,16
2025-10-09T04:32:00Z,WriteSensor,PS-0001997,1071.3,337.0,16,50,PSR-16,4,16
2025-10-09T04:34:00Z,WriteSensor,PS-0001998,1059.8,309.2,16,50,PSR-16,4,16
2025-10-09T04:36:00Z,WriteSensor,PS-0001999,1123.3,289.2,16,50,PSR-16,4,16
2025-10-09T04:38:00Z,WriteSensor,PS-0002000,1106.1,290.8,16,50,PSR-16,4,16
2025-10-09T04:40:00Z,WriteSensor,PS-0002001,1190.6,328.4,16,50,PSR-16,4,16
2025-10-09T04:42:00Z,WriteSensor,PS-0002002,1102.9,376.2,16,50,PSR-16,4,16
2025-10-09T04:44:00Z,WriteSensor,PS-0002003,1130.3,373.7,16,50,PSR-16,4,16
2025-10-09T04:46:00Z,WriteSensor,PS-0002004,1002.8,304.9,16,50,PSR-16,4,16
2025-10-09T04:48:00Z,WriteSensor,PS-0002005,1154.7,314.7,16,50,PSR-16,4,16
2025-10-09T04:50:00Z,WriteSensor,PS-0002006,1123.6,305.7,16,50,PSR-16,4,16
2025-10-09T04:52:00Z,WriteSensor,PS-0002007,1126.4,306.9,16,50,PSR-16,4,16
2025-10-09T04:54:00Z,WriteSensor,PS-0002008,1061.5,304.1,16,50,PSR-16,4,16
2025-10-09T04:56:00Z,WriteSensor,PS-0002009,1027.2,301.1,16,50,PSR-16,4,16
2025-10-09T04:58:00Z,WriteSensor,PS-0002010,1123.9,306.9,16,50,PSR-16,4,16
2025-10-09T05:00:00Z,WriteSensor,PS-0002011,1117.2,354.0,16,50,PSR-16,4,16
2025-10-09T05:02:00Z,WriteSensor,PS-0002012,1116.1,373.7,16,50,PSR-16,4,16
2025-10-09T05:04:00Z,WriteSensor,PS-0002013,1073.7,332.6,16,50,PSR-16,4,16
2025-10-09T05:06:00Z,WriteSensor,PS-0002014,1095.9,317.1,16,50,PSR-16,4,16
2025-10-09T05:08:00Z,WriteSensor,PS-0002015,982.7,288.4,16,50,PSR-16,4,16
2025-10-09T05:10:00Z,WriteSensor,PS-0002016,1082.1,337.8,16,50,PSR-16,4,16
2025-10-09T05:12:00Z,WriteSensor,PS-0002017,1209.5,330.0,16,50,PSR-16,4,16
2025-10-09T05:14:00Z,WriteSensor,PS-0002018,1089.1,264.8,16,50,PSR-16,4,16
2025-10-09T05:16:00Z,WriteSensor,PS-0002019,1055.5,327.5,16,50,PSR-16,4,16
2025-10-09T05:18:00Z,WriteSensor,PS-0002020,1149.4,305.7,16,50,PSR-16,4,16
2025-10-09T05:20:00Z,WriteSensor,PS-0002021,1111.6,322.9,16,50,PSR-16,4,16
2025-10-09T05:22:00Z,WriteSensor,PS-0002022,1033.0,279.5,16,50,PSR-16,4,16
2025-10-09T05:24:00Z,WriteSensor,PS-0002023,1101.3,290.9,16,50,PSR-16,4,16
2025-10-09T05:26:00Z,WriteSensor,PS-0002024,1108.8,340.2,16,50,PSR-16,4,16
2025-10-09T05:28:00Z,WriteSensor,PS-0002025,1030.1,346.5,16,50,PSR-16,4,16
2025-10-09T05:30:00Z,WriteSensor,PS-0002026,1113.8,345.8,16,50,PSR-16,4,16
2025-10-09T05:32:00Z,WriteSensor,PS-0002027,1062.9,284.0,16,50,PSR-16,4,16
2025-10-09T05:34:00Z,WriteSensor,PS-0002028,910.2,316.4,16,50,PSR-16,4,16
2025-10-09T05:36:00Z,WriteSensor,PS-0002029,1094.3,284.1,16,50,PSR-16,4,16
2025-10-09T05:38:00Z,WriteSensor,PS-0002030,1050.3,288.8,16,50,PSR-16,4,16
2025-10-09T05:40:00Z,WriteSensor,PS-0002031,1061.7,307.6,16,50,PSR-16,4,16
2025-10-09T05:42:00Z,WriteSensor,PS-0002032,1088.1,356.7,16,50,PSR-16,4,16
2025-10-09T05:44:00Z,WriteSensor,PS-0002033,1085.9,293.4,16,50,PSR-16,4,16
2025-10-09T05:46:00Z,WriteSensor,PS-0002034,1052.2,373.4,16,50,PSR-16,4,16
2025-10-09T05:48:00Z,WriteSensor,PS-0002035,1148.3,249.5,16,50,PSR-16,4,16
2025-10-09T05:50:00Z,WriteSensor,PS-0002036,1024.0,307.1,16,50,PSR-16,4,16
2025-10-09T05:52:00Z,WriteSensor,PS-0002037,1148.4,299.2,16,50,PSR-16,4,16
2025-10-09T05:54:00Z,WriteSensor,PS-0002038,1074.9,299.8,16,50,PSR-16,4,16
2025-10-09T05:56:00Z,WriteSensor,PS-0002039,1055.3,289.7,16,50,PSR-16,4,16
2025-10-09T05:58:00Z,WriteSensor,PS-0002040,1146.4,322.3,16,50,PSR-16,4,16
2025-10-09T06:00:00Z,WriteSensor,PS-0002041,1055.4,325.7,16,50,PSR-16,4,16
2025-10-09T06:02:00Z,WriteSensor,PS-0002042,994.9,343.8,16,50,PSR-16,4,16
2025-10-09T06:04:00Z,WriteSensor,PS-0002043,982.1,349.4,16,50,PSR-16,4,16
2025-10-09T06:06:00Z,WriteSensor,PS-0002044,1130.9,349.0,16,50,PSR-16,4,16
2025-10-09T06:08:00Z,WriteSensor,PS-0002045,1037.4,346.1,16,50,PSR-16,4,16
2025-10-09T06:10:00Z,WriteSensor,PS-0002046,1120.8,299.7,16,50,PSR-16,4,16
2025-10-09T06:12:00Z,WriteSensor,PS-0002047,1079.7,337.1,16,50,PSR-16,4,16
2025-10-09T06:14:00Z,WriteSensor,PS-0002048,1050.0,340.7,16,50,PSR-16,4,16
2025-10-09T06:16:00Z,WriteSensor,PS-0002049,1105.8,322.9,16,50,PSR-16,4,16
2025-10-09T06:18:00Z,WriteSensor,PS-0002050,1186.3,296.4,16,50,PSR-16,4,16
2025-10-09T06:20:00Z,WriteSensor,PS-0002051,1074.0,292.5,16,50,PSR-16,4,16
2025-10-09T06:22:00Z,WriteSensor,PS-0002052,1151.8,346.0,16,50,PSR-16,4,16
2025-10-09T06:24:00Z,WriteSensor,PS-0002053,1006.1,324.2,16,50,PSR-16,4,16
2025-10-09T06:26:00Z,WriteSensor,PS-0002054,1072.3,325.9,16,50,PSR-16,4,16
2025-10-09T06:28:00Z,WriteSensor,PS-0002055,1125.6,313.6,16,50,PSR-16,4,16
2025-10-09T06:30:00Z,WriteSensor,PS-0002056,1151.3,320.3,16,50,PSR-16,4,16
2025-10-09T06:32:00Z,WriteSensor,PS-0002057,1098.1,318.9,16,50,PSR-16,4,16
2025-10-09T06:34:00Z,WriteSensor,PS-0002058,1131.6,320.5,16,50,PSR-16,4,16
2025-10-09T06:36:00Z,WriteSensor,PS-0002059,1069.9,313.8,16,50,PSR-16,4,16
2025-10-09T06:38:00Z,WriteSensor,PS-0002060,1077.1,304.1,16,50,PSR-16,4,16
2025-10-09T06:40:00Z,WriteSensor,PS-0002061,1115.3,347.0,16,50,PSR-16,4,16
2025-10-09T06:42:00Z,WriteSensor,PS-0002062,1122.2,338.6,16,50,PSR-16,4,16
2025-10-09T06:44:00Z,WriteSensor,PS-0002063,1125.6,324.9,16,50,PSR-16,4,16
2025-10-09T06:46:00Z,WriteSensor,PS-0002064,1085.6,285.1,16,50,PSR-16,4,16
2025-10-09T06:48:00Z,WriteSensor,PS-0002065,992.2,329.0,16,50,PSR-16,4,16
2025-10-09T06:50:00Z,WriteSensor,PS-0002066,1101.5,306.5,16,50,PSR-16,4,16
2025-10-09T06:52:00Z,WriteSensor,PS-0002067,1060.8,304.2,16,50,PSR-16,4,16
2025-10-09T06:54:00Z,WriteSensor,PS-0002068,1097.4,303.3,16,50,PSR-16,4,16
2025-10-09T06:56:00Z,WriteSensor,PS-0002069,1088.0,309.8,16,50,PSR-16,4,16
2025-10-09T06:58:00Z,WriteSensor,PS-0002070,1089.2,333.2,16,50,PSR-16,4,16
2025-10-09T07:00:00Z,WriteSensor,PS-0002071,1117.5,333.3,16,50,PSR-16,4,16
2025-10-09T07:02:00Z,WriteSensor,PS-0002072,1120.0,285.6,16,50,PSR-16,4,16
2025-10-09T07:04:00Z,WriteSensor,PS-0002073,974.3,359.9,16,50,PSR-16,4,16
2025-10-09T07:06:00Z,WriteSensor,PS-0002074,1081.7,342.1,16,50,PSR-16,4,16
2025-10-09T07:08:00Z,WriteSensor,PS-0002075,966.7,304.9,16,50,PSR-16,4,16
2025-10-09T07:10:00Z,WriteSensor,PS-0002076,1103.1,285.5,16,50,PSR-16,4,16
2025-10-09T07:12:00Z,WriteSensor,PS-0002077,1189.2,288.8,16,50,PSR-16,4,16
2025-10-09T07:14:00Z,WriteSensor,PS-0002078,1126.6,301.5,16,50,PSR-16,4,16
2025-10-09T07:16:00Z,WriteSensor,PS-0002079,1114.9,314.4,16,50,PSR-16,4,16
2025-10-09T07:18:00Z,WriteSensor,PS-0002080,1051.2,272.2,16,50,PSR-16,4,16
2025-10-09T08:00:00Z,WriteSensor,PS-0002081,866.6,316.8,32,50,PSR-17,5,17
2025-10-09T08:02:00Z,WriteSensor,PS-0002082,828.2,302.4,32,50,PSR-17,5,17
2025-10-09T08:04:00Z,WriteSensor,PS-0002083,747.5,299.5,32,50,PSR-17,5,17
2025-10-09T08:06:00Z,WriteSensor,PS-0002084,807.4,266.2,32,50,PSR-17,5,17
2025-10-09T08:08:00Z,WriteSensor,PS-0002085,717.8,348.8,32,50,PSR-17,5,17
2025-10-09T08:10:00Z,WriteSensor,PS-0002086,839.6,344.5,32,50,PSR-17,5,17
2025-10-09T08:12:00Z,WriteSensor,PS-0002087,811.1,313.8,32,50,PSR-17,5,17
2025-10-09T08:14:00Z,WriteSensor,PS-0002088,759.8,332.1,32,50,PSR-17,5,17
2025-10-09T08:16:00Z,WriteSensor,PS-0002089,766.6,303.3,32,50,PSR-17,5,17
2025-10-09T08:18:00Z,WriteSensor,PS-0002090,775.1,303.3,32,50,PSR-17,5,17
2025-10-09T08:20:00Z,WriteSensor,PS-0002091,798.2,387.2,32,50,PSR-17,5,17
2025-10-09T08:22:00Z,WriteSensor,PS-0002092,876.9,274.9,32,50,PSR-17,5,17
2025-10-09T08:24:00Z,WriteSensor,PS-0002093,821.5,339.6,32,50,PSR-17,5,17
2025-10-09T08:26:00Z,WriteSensor,PS-0002094,891.6,339.6,32,50,PSR-17,5,17
2025-10-09T08:28:00Z,WriteSensor,PS-0002095,732.2,347.6,32,50,PSR-17,5,17
2025-10-09T08:30:00Z,WriteSensor,PS-0002096,887.3,291.1,32,50,PSR-17,5,17
2025-10-09T08:32:00Z,WriteSensor,PS-0002097,801.2,305.2,32,50,PSR-17,5,17
2025-10-09T08:34:00Z,WriteSensor,PS-0002098,780.7,344.8,32,50,PSR-17,5,17
2025-10-09T08:36:00Z,WriteSensor,PS-0002099,847.1,322.1,32,50,PSR-17,5,17
2025-10-09T08:38:00Z,WriteSensor,PS-0002100,645.8,290.9,32,50,PSR-17,5,17
2025-10-09T08:40:00Z,WriteSensor,PS-0002101,829.0,327.6,32,50,PSR-17,5,17
2025-10-09T08:42:00Z,WriteSensor,PS-0002102,752.4,345.4,32,50,PSR-17,5,17
2025-10-09T08:44:00Z,WriteSensor,PS-0002103,902.7,320.8,32,50,PSR-17,5,17
2025-10-09T08:46:00Z,WriteSensor,PS-0002104,747.4,312.2,32,50,PSR-17,5,17
2025-10-09T08:48:00Z,WriteSensor,PS-0002105,683.1,310.7,32,50,PSR-17,5,17
2025-10-09T08:50:00Z,WriteSensor,PS-0002106,766.9,332.5,32,50,PSR-17,5,17
2025-10-09T08:52:00Z,WriteSensor,PS-0002107,870.2,285.3,32,50,PSR-17,5,17
2025-10-09T08:54:00Z,WriteSensor,PS-0002108,809.8,310.1,32,50,PSR-17,5,17
2025-10-09T08:56:00Z,WriteSensor,PS-0002109,836.4,302.0,32,50,PSR-17,5,17
2025-10-09T08:58:00Z,WriteSensor,PS-0002110,801.4,302.4,32,50,PSR-17,5,17
2025-10-09T09:00:00Z,WriteSensor,PS-0002111,787.3,254.2,32,50,PSR-17,5,17
2025-10-09T09:02:00Z,WriteSensor,PS-0002112,730.0,340.0,32,50,PSR-17,5,17
2025-10-09T09:04:00Z,WriteSensor,PS-0002113,809.7,340.1,32,50,PSR-17,5,17
2025-10-09T09:06:00Z,WriteSensor,PS-0002114,842.9,293.5,32,50,PSR-17,5,17
2025-10-09T09:08:00Z,WriteSensor,PS-0002115,757.0,318.3,32,50,PSR-17,5,17
2025-10-09T09:10:00Z,WriteSensor,PS-0002116,778.9,339.3,32,50,PSR-17,5,17
2025-10-09T09:12:00Z,WriteSensor,PS-0002117,779.6,353.8,32,50,PSR-17,5,17
2025-10-09T09:14:00Z,WriteSensor,PS-0002118,739.2,293.3,32,50,PSR-17,5,17
2025-10-09T09:16:00Z,WriteSensor,PS-0002119,715.6,357.3,32,50,PSR-17,5,17
2025-10-09T09:18:00Z,WriteSensor,PS-0002120,753.5,306.3,32,50,PSR-17,5,17
2025-10-09T09:20:00Z,WriteSensor,PS-0002121,793.0,330.8,32,50,PSR-17,5,17
2025-10-09T09:22:00Z,WriteSensor,PS-0002122,842.4,335.9,32,50,PSR-17,5,17
2025-10-09T09:24:00Z,WriteSensor,PS-0002123,735.2,390.5,32,50,PSR-17,5,17
2025-10-09T09:26:00Z,WriteSensor,PS-0002124,743.9,328.4,32,50,PSR-17,5,17
2025-10-09T09:28:00Z,WriteSensor,PS-0002125,795.0,335.2,32,50,PSR-17,5,17
2025-10-09T09:30:00Z,WriteSensor,PS-0002126,767.2,313.7,32,50,PSR-17,5,17
2025-10-09T09:32:00Z,WriteSensor,PS-0002127,756.0,278.4,32,50,PSR-17,5,17
2025-10-09T09:34:00Z,WriteSensor,PS-0002128,735.4,359.9,32,50,PSR-17,5,17
2025-10-09T09:36:00Z,WriteSensor,PS-0002129,760.6,308.0,32,50,PSR-17,5,17
2025-10-09T09:38:00Z,WriteSensor,PS-0002130,805.8,307.6,32,50,PSR-17,5,17
2025-10-09T09:40:00Z,WriteSensor,PS-0002131,696.0,332.5,32,50,PSR-17,5,17
2025-10-09T09:42:00Z,WriteSensor,PS-0002132,825.5,283.0,32,50,PSR-17,5,17
2025-10-09T09:44:00Z,WriteSensor,PS-0002133,771.4,313.8,32,50,PSR-17,5,17
2025-10-09T09:46:00Z,WriteSensor,PS-0002134,752.7,308.5,32,50,PSR-17,5,17
2025-10-09T09:48:00Z,WriteSensor,PS-0002135,710.1,320.6,32,50,PSR-17,5,17
2025-10-09T09:50:00Z,WriteSensor,PS-0002136,836.1,250.9,32,50,PSR-17,5,17
2025-10-09T09:52:00Z,WriteSensor,PS-0002137,746.3,334.4,32,50,PSR-17,5,17
2025-10-09T09:54:00Z,WriteSensor,PS-0002138,782.9,327.6,32,50,PSR-17,5,17
2025-10-09T09:56:00Z,WriteSensor,PS-0002139,778.7,271.4,32,50,PSR-17,5,17
2025-10-09T09:58:00Z,WriteSensor,PS-0002140,819.3,301.1,32,50,PSR-17,5,17
2025-10-09T10:00:00Z,WriteSensor,PS-0002141,827.9,346.2,32,50,PSR-17,5,17
2025-10-09T10:02:00Z,WriteSensor,PS-0002142,756.5,324.9,32,50,PSR-17,5,17
2025-10-09T10:04:00Z,WriteSensor,PS-0002143,821.9,325.1,32,50,PSR-17,5,17
2025-10-09T10:06:00Z,WriteSensor,PS-0002144,766.5,359.6,32,50,PSR-17,5,17
2025-10-09T10:08:00Z,WriteSensor,PS-0002145,749.4,311.2,32,50,PSR-17,5,17
2025-10-09T10:10:00Z,WriteSensor,PS-0002146,887.9,244.8,32,50,PSR-17,5,17
2025-10-09T10:12:00Z,WriteSensor,PS-0002147,781.2,331.0,32,50,PSR-17,5,17
2025-10-09T10:14:00Z,WriteSensor,PS-0002148,861.7,308.1,32,50,PSR-17,5,17
2025-10-09T10:16:00Z,WriteSensor,PS-0002149,915.7,290.1,32,50,PSR-17,5,17
2025-10-09T10:18:00Z,WriteSensor,PS-0002150,776.8,340.9,32,50,PSR-17,5,17
2025-10-09T10:20:00Z,WriteSensor,PS-0002151,841.7,305.9,32,50,PSR-17,5,17
2025-10-09T10:22:00Z,WriteSensor,PS-0002152,752.2,326.7,32,50,PSR-17,5,17
2025-10-09T10:24:00Z,WriteSensor,PS-0002153,856.2,375.8,32,50,PSR-17,5,17
2025-10-09T10:26:00Z,WriteSensor,PS-0002154,773.1,325.8,32,50,PSR-17,5,17
2025-10-09T10:28:00Z,WriteSensor,PS-0002155,739.2,303.7,32,50,PSR-17,5,17
2025-10-09T10:30:00Z,WriteSensor,PS-0002156,730.1,349.7,32,50,PSR-17,5,17
2025-10-09T10:32:00Z,WriteSensor,PS-0002157,769.8,307.2,32,50,PSR-17,5,17
2025-10-09T10:34:00Z,WriteSensor,PS-0002158,744.9,355.5,32,50,PSR-17,5,17
2025-10-09T10:36:00Z,WriteSensor,PS-0002159,710.3,313.2,32,50,PSR-17,5,17
2025-10-09T10:38:00Z,WriteSensor,PS-0002160,758.7,320.9,32,50,PSR-17,5,17
2025-10-09T10:40:00Z,WriteSensor,PS-0002161,754.7,304.2,32,50,PSR-17,5,17
2025-10-09T10:42:00Z,WriteSensor,PS-0002162,823.2,328.6,32,50,PSR-17,5,17
2025-10-09T10:44:00Z,WriteSensor,PS-0002163,848.0,282.3,32,50,PSR-17,5,17
2025-10-09T10:46:00Z,WriteSensor,PS-0002164,778.6,319.1,32,50,PSR-17,5,17
2025-10-09T10:48:00Z,WriteSensor,PS-0002165,818.4,377.8,32,50,PSR-17,5,17
2025-10-09T10:50:00Z,WriteSensor,PS-0002166,788.7,350.8,32,50,PSR-17,5,17
2025-10-09T10:52:00Z,WriteSensor,PS-0002167,827.7,271.1,32,50,PSR-17,5,17
2025-10-09T10:54:00Z,WriteSensor,PS-0002168,785.0,307.5,32,50,PSR-17,5,17
2025-10-09T10:56:00Z,WriteSensor,PS-0002169,743.8,290.8,32,50,PSR-17,5,17
2025-10-09T10:58:00Z,WriteSensor,PS-0002170,722.5,297.3,32,50,PSR-17,5,17
2025-10-09T11:00:00Z,WriteSensor,PS-0002171,679.8,303.0,32,50,PSR-17,5,17
2025-10-09T11:02:00Z,WriteSensor,PS-0002172,693.4,335.9,32,50,PSR-17,5,17
2025-10-09T11:04:00Z,WriteSensor,PS-0002173,725.5,351.8,32,50,PSR-17,5,17
2025-10-09T11:06:00Z,WriteSensor,PS-0002174,749.9,301.8,32,50,PSR-17,5,17
2025-10-09T11:08:00Z,WriteSensor,PS-0002175,842.7,318.2,32,50,PSR-17,5,17
2025-10-09T11:10:00Z,WriteSensor,PS-0002176,860.0,327.0,32,50,PSR-17,5,17
2025-10-09T11:12:00Z,WriteSensor,PS-0002177,838.9,358.0,32,50,PSR-17,5,17
2025-10-09T11:14:00Z,WriteSensor,PS-0002178,847.3,340.1,32,50,PSR-17,5,17
2025-10-09T11:16:00Z,WriteSensor,PS-0002179,758.5,311.0,32,50,PSR-17,5,17
2025-10-09T11:18:00Z,WriteSensor,PS-0002180,796.3,296.4,32,50,PSR-17,5,17
2025-10-09T11:20:00Z,WriteSensor,PS-0002181,772.8,333.9,32,50,PSR-17,5,17
2025-10-09T11:22:00Z,WriteSensor,PS-0002182,801.9,310.8,32,50,PSR-17,5,17
2025-10-09T11:24:00Z,WriteSensor,PS-0002183,798.8,329.0,32,50,PSR-17,5,17
2025-10-09T11:26:00Z,WriteSensor,PS-0002184,780.2,315.3,32,50,PSR-17,5,17
2025-10-09T11:28:00Z,WriteSensor,PS-0002185,769.6,304.7,32,50,PSR-17,5,17
2025-10-09T11:30:00Z,WriteSensor,PS-0002186,786.7,345.1,32,50,PSR-17,5,17
2025-10-09T11:32:00Z,WriteSensor,PS-0002187,788.0,278.0,32,50,PSR-17,5,17
2025-10-09T11:34:00Z,WriteSensor,PS-0002188,854.0,284.1,32,50,PSR-17,5,17
2025-10-09T11:36:00Z,WriteSensor,PS-0002189,767.7,341.1,32,50,PSR-17,5,17
2025-10-09T11:38:00Z,WriteSensor,PS-0002190,859.4,383.0,32,50,PSR-17,5,17
2025-10-09T11:40:00Z,WriteSensor,PS-0002191,806.1,351.6,32,50,PSR-17,5,17
2025-10-09T11:42:00Z,WriteSensor,PS-0002192,809.2,306.8,32,50,PSR-17,5,17
2025-10-09T11:44:00Z,WriteSensor,PS-0002193,770.1,272.6,32,50,PSR-17,5,17
2025-10-09T11:46:00Z,WriteSensor,PS-0002194,761.5,333.8,32,50,PSR-17,5,17
2025-10-09T11:48:00Z,WriteSensor,PS-0002195,791.1,348.3,32,50,PSR-17,5,17
2025-10-09T11:50:00Z,WriteSensor,PS-0002196,666.5,278.7,32,50,PSR-17,5,17
2025-10-09T11:52:00Z,WriteSensor,PS-0002197,823.4,374.8,32,50,PSR-17,5,17
2025-10-09T11:54:00Z,WriteSensor,PS-0002198,783.9,319.4,32,50,PSR-17,5,17
2025-10-09T11:56:00Z,WriteSensor,PS-0002199,845.5,329.0,32,50,PSR-17,5,17
2025-10-09T11:58:00Z,WriteSensor,PS-0002200,841.6,365.3,32,50,PSR-17,5,17
2025-10-09T12:00:00Z,WriteSensor,PS-0002201,845.1,277.6,32,50,PSR-17,5,17
2025-10-09T12:02:00Z,WriteSensor,PS-0002202,757.4,242.0,32,50,PSR-17,5,17
2025-10-09T12:04:00Z,WriteSensor,PS-0002203,852.9,352.1,32,50,PSR-17,5,17
2025-10-09T12:06:00Z,WriteSensor,PS-0002204,803.6,332.6,32,50,PSR-17,5,17
2025-10-09T12:08:00Z,WriteSensor,PS-0002205,768.3,311.6,32,50,PSR-17,5,17
2025-10-09T12:10:00Z,WriteSensor,PS-0002206,894.7,366.1,32,50,PSR-17,5,17
2025-10-09T12:12:00Z,WriteSensor,PS-0002207,900.5,310.6,32,50,PSR-17,5,17
2025-10-09T12:14:00Z,WriteSensor,PS-0002208,771.3,343.2,32,50,PSR-17,5,17
